,pmid,aff,year,country,institution_type
1970,31022685,"""Science for Life Laboratory, Department of Medicine, Solna, Karolinska Institutet, 10450 Stockholm, Sweden.""",2018,Sweden,university
1971,31022685,"""Center for Infectious Medicine, Department of Medicine Huddinge, Karolinska Institutet, Karolinska University Hospital, 141 86 Stockholm, Sweden; sara.gredmark.russ@ki.se.""",2018,Sweden,hospital
1972,31022685,"""Division of Infectious Diseases, Karolinska University Hospital Solna, 171 76 Stockholm, Sweden.""",2018,Sweden,hospital
1973,31022685,"""Division of Molecular Oncology and Immunology, Netherlands Cancer Institute, 1066 CX Amsterdam, the Netherlands.""",2018,Netherlands,institute
1974,31022685,"""Department of Infectious Diseases, Karolinska University Hospital, 14186 Stockholm, Sweden; and.""",2018,Sweden,hospital
1975,31022685,"""Department of Infectious Diseases, Medical Academy, Lithuanian University of Health Sciences, 47116 Kaunas, Lithuania.""",2018,Lithuania,university
1976,31022685,"""Center for Infectious Medicine, Department of Medicine Huddinge, Karolinska Institutet, Karolinska University Hospital, 141 86 Stockholm, Sweden.""",2018,Sweden,hospital
1977,31022685,"""Section for Cellular Therapy, Department of Oncology, Oslo University Hospital, 0379 Oslo, Norway.""",2018,Norway,hospital
1978,30778243,"""Department of Immunology, St Jude Children&#x27;s Research Hospital, Memphis, TN, USA.""",2019,United States,hospital
1979,30778243,"""Department of Microbiology and Immunology, University of Melbourne, at the Peter Doherty Institute for Infection and Immunity, Parkville, Victoria, Australia. kkedz@unimelb.edu.au.""",2019,Australia,university
1980,30778243,"""School of Medical Sciences and The Kirby Institute, UNSW, Sydney, New South Wales, Australia.""",2019,Australia,university
1981,30778243,"""Victorian Infectious Diseases Service, The Royal Melbourne Hospital, at the Peter Doherty Institute for Infection and Immunity, Parkville, Victoria, Australia.""",2019,Australia,hospital
1982,30778243,"""Institute of Infection and Immunity, Cardiff University School of Medicine, Heath Park, Cardiff, UK.""",2019,United Kingdom,university
1983,30778243,"""Research Center for Zoonosis Control, Hokkaido University, Sapporo, Japan.""",2019,Japan,university
1984,30778243,"""Seqirus, Parkville, Victoria, Australia.""",2019,Australia,private
1985,30778243,"""World Health Organization (WHO) Collaborating Centre for Reference and Research on Influenza, at The Peter Doherty Institute for Infection and Immunity, Melbourne, Victoria, Australia.""",2019,Australia,institute
1986,30778243,"""Australian Research Council Centre of Excellence for Advanced Molecular Imaging, Monash University, Clayton, Victoria, Australia.""",2019,Australia,university
1987,30778243,"""Immunology and Diabetes Unit, St Vincent&#x27;s Institute of Medical Research, Fitzroy, Victoria, Australia.""",2019,Australia,institute
1988,30778243,"""School of Applied Biomedical Sciences, Federation University, Churchill, Victoria, Australia.""",2019,Australia,university
1989,30778243,"""Lung Transplant Unit, Alfred Hospital, Melbourne, Victoria, Australia.""",2019,Australia,hospital
1990,30778243,"""Infection and Immunity Program &amp; Department of Microbiology, Biomedicine Discovery Institute, Monash University, Clayton, Victoria, Australia.""",2019,Australia,university
1991,30778243,"""Department of Medicine, Monash University, Central Clinical School, The Alfred Hospital, Melbourne, Victoria, Australia.""",2019,Australia,hospital
1992,30778243,"""Immunology Division, Garvan Institute of Medical Research, Darlinghurst, New South Wales, Australia.""",2019,Australia,institute
1993,30778243,"""St. Vincent&#x27;s Clinical School, University of New South Wales, Sydney, New South Wales, Australia.""",2019,Australia,university
1994,30778243,"""Department of Microbiology and Immunology, University of Melbourne, at the Peter Doherty Institute for Infection and Immunity, Parkville, Victoria, Australia.""",2019,Australia,university
1995,30778243,"""School of Public Health and Preventive Medicine, Monash University, Melbourne, Victoria, Australia.""",2019,Australia,university
1996,30778243,"""Sydney Medical School, University of Sydney, Sydney, New South Wales, Australia.""",2019,Australia,university
1997,30778243,"""Infection Prevention and Healthcare Epidemiology Unit, Alfred Health, Melbourne, Victoria, Australia.""",2019,Australia,private
1998,30778243,"""Chris O&#x27;Brien Lifehouse Cancer Centre, Royal Prince Alfred Hospital, Camperdown, New South Wales, Australia.""",2019,Australia,hospital
1999,30778243,"""Department of Allergy, Immunology and Respiratory Medicine, The Alfred Hospital, Melbourne, Victoria, Australia.""",2019,Australia,hospital
2000,30778243,"""Biology Department, \xc3\x89cole Normale Sup\xc3\xa9rieure Paris-Saclay, Universit\xc3\xa9 Paris-Saclay, Cachan, France.""",2019,France,university
2001,30778243,"""Infection and Immunity Program &amp; Department of Biochemistry and Molecular Biology, Biomedicine Discovery Institute, Monash University, Clayton, Victoria, Australia.""",2019,Australia,university
2002,29955175,"""Institute of Immunology PLA &amp; Department of Immunology, Army Medical University (Third Military Medical University), 400038, Chongqing, China. liwang118@icloud.com.""",2019,China,university
2003,29955175,"""Department of Pharmaceutical Analysis, College of Pharmacy, Army Medical University (Third Military Medical University), 400038, Chongqing, China.""",2019,China,university
2004,29955175,"""Function Center, North Sichuan Medical College, 637100, Nanchong, Sichuan, China.""",2019,China,university
2005,29955175,"""Department of Pathology, Southwest Hospital, Army Medical University (Third Military Medical University), 400038, Chongqing, China.""",2019,China,hospital
2006,29955175,"""Institute of Immunology PLA &amp; Department of Immunology, Army Medical University (Third Military Medical University), 400038, Chongqing, China.""",2019,China,university
2007,30912293,"""Department of Cellular Logistics, Max Planck Institute for Biophysical Chemistry, G\xc3\xb6ttingen, Germany.""",2019,Germany,university
2008,30912293,"""Institute for Transfusion Medicine, Hannover Medical School, Hannover, Germany.""",2019,Germany,university
2009,30779550,"""Centre for Innovative and Collaborative Health Systems Research Quality and System Performance , IWK Health Centre , Halifax , Nova Scotia B3K 6R8 , Canada.""",2019,Canada,private
2010,30779550,"""Immatics Biotechnologies GmbH , 72076 T\xc3\xbcbingen , Germany.""",2019,Germany,private
2011,30779550,"""Department of Microbiology and Immunology , Dalhousie University , Halifax , Nova Scotia B3H 4R2 , Canada.""",2019,Canada,university
2012,30779550,"""Department of Immunology, Interfaculty Institute for Cell Biology , University of T\xc3\xbcbingen , 72076 T\xc3\xbcbingen , Germany.""",2019,Germany,university
2013,30779550,"""Division of Genomic Stability and DNA Repair, Department of Radiation Oncology , Dana-Farber Cancer Institute , Boston , Massachusetts 02215 , United States.""",2019,United States,university
2014,30779550,"""Department of Pathology , Dalhousie University , Halifax , Nova Scotia B3H 4R2 , Canada.""",2019,Canada,university
2015,30779550,"""Department of Cell Biology , Harvard Medical School , Boston , Massachusetts 02115 , United States.""",2019,United States,university
2016,31212633,"""Department of Biology and Biotechnology &#x27;Charles Darwin&#x27;, Sapienza University of Rome, 00185 Rome, Italy. mariateresa.fiorillo@uniroma1.it.""",2019,Italy,university
2017,31212633,"""Department of Chemistry, Sapienza University of Rome, 00185 Rome, Italy. marco.dabramo@uniroma1.it.""",2019,Italy,university
2018,31212633,"""Department of Biology and Biotechnology &#x27;Charles Darwin&#x27;, Sapienza University of Rome, 00185 Rome, Italy. valentina.tedeschi@uniroma1.it.""",2019,Italy,university
2019,31212633,"""Department of Biology and Biotechnology &#x27;Charles Darwin&#x27;, Sapienza University of Rome, 00185 Rome, Italy. fabiana.paladini@uniroma1.it.""",2019,Italy,university
2020,31212633,"""Rheumatology Unit, Department of Medical Sciences and Public Health, University and AOU of Cagliari, Monserrato, 09042 Cagliari, Italy. cauli@unica.it.""",2019,Italy,university
2021,31212633,"""Department of Chemistry, Sapienza University of Rome, 00185 Rome, Italy. josephine.alba@uniroma1.it.""",2019,Italy,university
2022,31212633,"""Department of Biology and Biotechnology &#x27;Charles Darwin&#x27;, Sapienza University of Rome, 00185 Rome, Italy. rosa.sorrentino@uniroma1.it.""",2019,Italy,university
2023,31212633,"""Rheumatology Unit, Department of Medical Sciences and Public Health, University and AOU of Cagliari, Monserrato, 09042 Cagliari, Italy. amath@unica.it.""",2019,Italy,university
2024,31212633,"""Division of Clinical Immunology and Rheumatology, Department of Biotechnology and Medical Surgical Sciences, Sapienza University of Rome, 00185 Rome, Italy. marino.paroli@uniroma1.it.""",2019,Italy,university
2025,30078552,"""INSERM, U1016, Cochin Institute, 75014 Paris, France; CNRS, UMR8104, Cochin Institute, 75014 Paris, France; Paris Descartes University, Sorbonne Paris Cit\xc3\xa9, 75014 Paris, France; Assistance Publique H\xc3\xb4pitaux de Paris, Service de Diab\xc3\xa9tologie, Cochin Hospital, 75014 Paris, France. Electronic address: roberto.mallone@inserm.fr.""",2018,France,hospital
2026,30078552,"""INSERM, U1016, Cochin Institute, 75014 Paris, France; CNRS, UMR8104, Cochin Institute, 75014 Paris, France; Paris Descartes University, Sorbonne Paris Cit\xc3\xa9, 75014 Paris, France.""",2018,France,university
2027,30078552,"""INSERM, U1016, Cochin Institute, 75014 Paris, France; CNRS, UMR8104, Cochin Institute, 75014 Paris, France; Paris Descartes University, Sorbonne Paris Cit\xc3\xa9, 75014 Paris, France; ESPCI Paris, PSL University, Spectrom\xc3\xa9trie de Masse Biologique et Prot\xc3\xa9omique, CNRS USR3149, 75005 Paris, France.""",2018,France,university
2028,30078552,"""University of Siena, Department of Medicine, Surgery and Neuroscience, Diabetes Unit and Fondazione Umberto di Mario ONLUS, Toscana Life Sciences, 53100 Siena, Italy.""",2018,Italy,university
2029,30078552,"""Assistance Publique H\xc3\xb4pitaux de Paris, Cell Therapy Unit, Saint Louis Hospital, 75010 Paris, France.""",2018,France,hospital
2030,30078552,"""Stanford University, School of Medicine, Department of Genetics and Stanford Genome Technology Center, Stanford, CA 94305, USA; European Molecular Biology Laboratory, Genome Biology Unit, 69117 Heidelberg, Germany.""",2018,Germany,university
2031,30078552,"""University of Turin, Department of Medical Sciences, 10126 Turin, Italy.""",2018,Italy,university
2032,30078552,"""Universit\xc3\xa9 Libre de Bruxelles Center for Diabetes Research and Welbio, Medical Faculty, Universit\xc3\xa9 Libre de Bruxelles, 1070 Brussels, Belgium.""",2018,Belgium,university
2033,30078552,"""ESPCI Paris, PSL University, Spectrom\xc3\xa9trie de Masse Biologique et Prot\xc3\xa9omique, CNRS USR3149, 75005 Paris, France.""",2018,France,university
2034,30078552,"""DKFZ, Division of Developmental Immunology, 69120 Heidelberg, Germany.""",2018,Germany,private
2035,30078552,"""INSERM, U1016, Cochin Institute, 75014 Paris, France; CNRS, UMR8104, Cochin Institute, 75014 Paris, France; Paris Descartes University, Sorbonne Paris Cit\xc3\xa9, 75014 Paris, France; Assistance Publique H\xc3\xb4pitaux de Paris, Service de Diab\xc3\xa9tologie, Cochin Hospital, 75014 Paris, France.""",2018,France,hospital
2036,30078552,"""Centre Hospitalier de Versailles Andr\xc3\xa9 Mignot, Service de Diab\xc3\xa9tologie, 78150 Le Chesnay, France.""",2018,France,hospital
2037,30078552,"""University of Pisa, Department of Clinical and Experimental Medicine, 56124 Pisa, Italy.""",2018,Italy,university
2038,30078552,"""Panum Institute, Department of International Health, Immunology and Microbiology, 2200 Copenhagen, Denmark.""",2018,Denmark,university
2039,31091334,"""Department of Chemistry, Swansea University, Swansea, UK.""",2019,United Kingdom,university
2040,31091334,"""Centre for Biodiscovery and Molecular Development of Therapeutics, Australian Institute of Tropical Health and Medicine, James Cook University, Cairns, Queensland, Australia.""",2019,Australia,university
2041,31091334,"""School of Medicine, Cardiff University, Cardiff, UK.""",2019,United Kingdom,university
2042,31091334,"""Immunocore Ltd., Abingdon, UK.""",2019,United Kingdom,private
2043,31091334,"""Systems Immunity Research Institute, Cardiff University, Cardiff, UK.""",2019,United Kingdom,university
2044,31091334,"""School of Chemistry, Cardiff University, Cardiff, UK.""",2019,United Kingdom,university
2045,31091334,"""Department of Chemical Engineering, University of Bath, Bath, UK.""",2019,United Kingdom,university
2046,8922363,"""Department of Medicine, College of Physicians and Surgeons, Columbia University, New York, New York 10032, USA.""",1996,United States,university
2047,31324690,"""Department of Health Technology, Technical University of Denmark (DTU), Denmark. sirha@dtu.dk.""",2019,Denmark,university
2048,31324690,"""European Molecular Biology Laboratory (EMBL), Hamburg, Germany.""",2019,Germany,institute
